;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
2221;3;0;2;0;0;4;0;0;0;2;0;0;0;1;2;0;3;3;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;12;0;0;1;12;4.333333333333333;1;1.1666666666666667;0.4375;Pero no era esa mi preocupación
2222;6;0;0;0;5;10;0;1;0;4;0;0;1;1;4;1;4;3;0;7;9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;35;0;0;2;8;4.923076923076923;1;0.7714285714285715;0.35064935064935066;Pueden ustedes andar por todas mis tierras, si así lo desean, señor Peregrin
2223;7;2;0;0;2;6;0;2;0;1;0;0;3;1;5;1;5;1;2;1;8;5;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;28;35;0;0;2;8;5.0;3;0.8;0.358974358974359;Y usted también, señor Bolsón, aunque supongo que todavía le gustan las setas
2224;4;1;2;0;4;12;1;1;0;1;1;0;8;1;4;0;12;3;1;5;6;0;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;35;40;0;0;5;9;4.111111111111111;2;0.875;0.3804347826086957;Recuerdo la época en que el joven Frodo Bolsón era uno de los peores pilluelos de Los Gamos
2225;4;1;0;0;1;5;0;0;0;0;0;0;0;0;4;0;3;2;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;15;0;0;1;8;4.5;0;0.8;0.36363636363636365;Pero no estaba pensando en setas
2226;3;2;1;0;1;8;0;1;0;1;0;0;4;2;4;0;6;2;1;2;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;22;28;0;1;2;8;5.1;2;0.7857142857142857;0.36065573770491804;Oí el nombre, Bolsón, poco tiempo antes que ustedes llegaran
2227;12;3;2;0;1;14;0;2;2;4;1;0;4;2;10;1;10;3;4;10;5;5;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;48;56;1;1;2;12;5.888888888888889;2;0.8571428571428571;0.3870967741935484;¿Qué creen que me preguntó el extraño parroquiano? Los hobbits esperaron ansiosamente a que el granjero continuara hablando
2228;8;2;1;0;4;8;0;2;0;3;2;0;7;0;6;0;5;1;1;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;33;0;0;1;10;5.0;0;0.8181818181818182;0.375;Bien dijo el granjero, paladeando la lentitud con que llegaba el asunto
2229;11;4;3;0;1;10;0;3;1;3;0;0;6;2;7;0;7;2;1;6;2;5;4;1;0;0;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;38;49;0;0;1;10;4.526315789473684;3;0.7755102040816326;0.3619047619047619;Vino cabalgando en un caballo negro y enorme, cruzó el portón que estaba abierto y llegó hasta mi puerta
2230;7;1;6;0;2;10;0;1;1;5;0;0;3;2;9;0;11;2;2;3;3;3;5;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;42;0;0;1;12;4.555555555555555;2;0.9523809523809523;0.4;Todo negro, él también y envuelto en una capa y encapuchado como si no quisiera que lo reconociesen
2231;17;1;5;0;12;19;1;4;2;5;0;0;5;5;11;0;15;3;2;11;8;6;5;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;65;80;0;1;4;9;4.257142857142857;4;0.8125;0.3532608695652174;Pensé para mis adentros: « ¿Qué querrá en la Comarca?» No vemos mucha gente grande de este lado de la frontera y de todos modos nunca oí hablar de algo parecido a este individuo negro
2232;2;1;2;0;3;5;0;0;0;1;1;0;1;1;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;12;0;0;1;11;5.4;2;1.0;0.375;"""Buen día"", le dije acercándome"
2233;13;0;2;0;4;12;0;2;0;3;0;0;5;2;8;0;7;1;1;4;5;3;4;5;0;0;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;46;0;0;1;7;3.9545454545454546;2;0.8913043478260869;0.3761467889908257;"""Este sendero no lleva a ninguna parte y vaya a donde vaya lo más corto será que vuelva en seguida al camino"
2234;14;2;5;0;4;6;0;3;2;4;1;0;5;3;6;0;11;1;0;3;8;4;10;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;48;51;0;0;2;10;4.166666666666667;3;0.9411764705882353;0.38095238095238093;""" No me   gustaba su aspecto y cuando Garra acudió, lo husmeó y soltó un aullido como si lo hubiesen atravesado con una aguja"
2235;7;0;3;0;1;5;0;0;0;1;0;0;5;0;3;0;4;2;1;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;19;24;1;1;1;12;4.777777777777778;1;0.7916666666666666;0.36538461538461536;Se escapó con la cola entre las patas, lloriqueando
2236;0;0;0;0;0;4;0;1;0;1;1;0;1;1;3;0;3;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;12;0;0;1;6;3.8333333333333335;1;0.9166666666666666;0.3793103448275862;El sujeto negro no se inmutó
2237;7;1;2;0;3;11;0;1;1;4;1;0;5;5;4;1;7;1;0;1;7;4;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;40;0;0;1;11;5.2;2;0.8;0.34408602150537637;"»""Vengo de más allá"", dijo lentamente, muy tieso, señalando hacia el oeste, sobre mis campos"
2238;7;1;3;0;1;3;0;1;2;4;0;0;2;2;7;0;5;1;0;3;3;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;25;31;0;1;2;12;4.769230769230769;4;0.8064516129032258;0.3333333333333333;"""¿Ha visto a Bolsón?"", me preguntó con una voz rara, inclinándose hacia mí"
2239;12;1;7;0;3;13;1;0;1;1;1;0;7;1;4;0;7;5;1;6;4;2;5;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;42;47;0;0;1;10;4.238095238095238;4;0.8936170212765957;0.38181818181818183;No pude verle la cara, oculta bajo el capuchón y sentí que una especie de escalofrío me corría por la espalda
2240;15;2;4;0;3;5;0;0;1;3;0;0;2;2;5;0;6;1;0;4;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;33;34;0;0;1;10;5.153846153846154;3;0.9705882352941176;0.4125;Pero no entendía cómo había atravesado mis tierras con tanta audacia, a caballo
2241;2;1;0;0;0;0;0;1;1;1;0;0;1;0;5;0;2;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;9;12;0;0;2;6;4.4;3;0.75;0.3333333333333333;"""No hay aquí ningún Bolsón"
2242;2;0;1;0;2;3;0;0;1;3;0;0;0;0;0;0;3;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;0;0;1;10;4.2;0;1.3333333333333333;0.46153846153846156;Se ha equivocado de sitio
2243;7;2;1;0;1;7;0;0;1;1;1;0;3;1;1;0;5;2;1;3;2;2;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;26;0;0;2;9;4.083333333333333;0;0.8461538461538461;0.36065573770491804;Es mejor que vuelva a Hobbiton, pero esta vez por la calzada
2244;2;1;0;0;1;0;0;0;1;1;0;0;1;2;1;0;2;1;0;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;9;13;0;0;1;9;5.4;2;0.6923076923076923;0.28125;""" »""Bolsón ha partido"", murmuró"
2245;3;0;1;0;0;4;0;0;1;2;1;0;1;0;2;0;2;0;1;0;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;12;0;0;1;6;3.857142857142857;2;1.1666666666666667;0.4117647058823529;"""Viene hacia aquí y no está lejos"
2246;2;0;1;0;1;2;0;0;0;2;0;0;2;1;1;0;5;1;0;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;14;0;0;2;7;3.75;2;0.9285714285714286;0.34210526315789475;Si pasa, ¿me lo dirá? Volveré con oro
2247;1;0;0;0;0;2;0;0;0;1;0;0;2;0;2;0;3;1;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;11;0;0;1;8;4.833333333333333;3;1.0909090909090908;0.34285714285714286;""" »""No, no volverá aquí"", repliqué"
2248;2;0;1;0;2;5;0;1;0;1;0;0;4;0;1;0;4;2;1;5;1;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;21;0;0;1;11;4.75;2;0.7619047619047619;0.34782608695652173;"""Volverá al lugar que le corresponde y rápido"
2249;3;0;0;0;2;5;0;0;0;2;0;0;3;3;3;0;5;1;1;2;4;3;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;24;0;0;1;6;3.727272727272727;0;0.75;0.34615384615384615;Le doy un minuto antes que llame a todos mis perros
2250;2;2;1;0;2;6;0;0;1;3;0;0;3;1;2;0;2;1;0;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;17;0;1;1;7;4.25;1;0.8823529411764706;0.35714285714285715;""" »El hombre lanzó una especie de silbido"
2251;3;0;0;0;0;1;0;0;0;2;0;0;0;0;2;0;2;0;1;2;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;0;0;1;6;3.3333333333333335;1;1.375;0.4230769230769231;Quizás era una risa, o no
2252;7;1;3;0;1;6;0;1;1;2;1;0;6;3;2;0;5;1;0;0;2;3;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25;28;0;0;1;7;3.642857142857143;2;0.8928571428571429;0.38461538461538464;Luego me echó encima el caballo y salté a un lado justo a tiempo
2253;13;0;4;0;5;12;0;1;1;4;0;0;9;5;5;0;12;7;0;9;5;3;1;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;48;59;0;0;1;11;4.909090909090909;6;0.8135593220338984;0.36923076923076925;Llamé a los perros, pero se volvió rápidamente y desapareció por el portón tomando el sendero hacia la calzada, como un relámpago
2254;2;0;2;0;2;5;0;1;0;1;1;0;2;0;4;0;5;1;1;2;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17;21;0;1;1;8;5.125;2;0.8095238095238095;0.3469387755102041;»¿Qué piensan de todo esto? concluyó el granjero
2255;16;3;2;0;5;8;1;1;0;2;0;0;7;3;6;0;9;1;2;6;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;41;48;0;0;2;9;4.4;3;0.8541666666666666;0.37962962962962965;Frodo se quedó mirando las llamas un rato| no pensaba en otra cosa que en cómo diablos llegaría a Balsadera
2256;2;0;0;0;1;1;1;0;0;2;1;0;1;0;3;0;2;1;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;0;1;6;3.142857142857143;2;0.8333333333333334;0.3448275862068966;No sé qué pensar dijo al fin
2257;2;0;3;0;1;4;0;2;0;2;0;0;1;3;4;0;7;0;0;1;3;3;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;18;24;0;0;2;9;5.25;2;0.75;0.36;Entonces yo mismo voy a decírselo continuó Maggot
2258;4;3;2;0;4;9;1;1;2;1;0;0;2;1;5;1;8;0;1;4;2;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;33;0;2;3;9;4.833333333333333;1;0.7272727272727273;0.34285714285714286;No tendría que haberse mezclado con la gente de Hobbiton, señor Frodo
2259;7;0;1;0;1;5;0;1;2;4;1;0;5;2;3;0;3;0;0;4;5;1;2;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;23;31;0;0;1;8;4.0;2;0.7419354838709677;0.35384615384615387;Sam se revolvió en su silla y echó al granjero una mirada hostil
2260;4;1;1;0;3;5;0;0;1;2;0;0;0;1;1;0;2;2;0;3;3;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;18;0;1;1;7;4.25;0;0.8888888888888888;0.38095238095238093;Pero usted siempre ha sido un cabeza dura
2261;13;4;2;0;7;10;0;1;1;6;3;0;5;2;4;1;9;2;2;4;7;1;5;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;46;50;0;0;3;10;4.409090909090909;3;0.92;0.3865546218487395;Cuando supe que había dejado a los Brandigamo yéndose a vivir con el viejo señor Bilbo, dije que usted las pasaría mal
2262;5;3;2;0;5;9;0;2;0;5;0;0;5;0;3;1;9;0;1;3;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;31;0;0;2;8;3.875;0;0.967741935483871;0.38461538461538464;Oiga bien lo que le digo: todo esto viene de la rara conducta del señor Bilbo
2263;3;1;1;0;5;8;0;1;0;3;0;0;1;1;4;1;6;0;1;3;4;4;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;29;0;1;1;9;4.909090909090909;0;0.8275862068965517;0.36923076923076925;Dicen que obtuvo su dinero de modo extraño, en lugares distantes
2264;6;3;3;0;3;13;0;2;2;5;1;0;5;0;7;0;10;0;3;6;6;2;5;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;1;0;0;45;46;1;0;2;9;4.181818181818182;6;0.9782608695652174;0.39473684210526316;Quizás alguien desee saber qué ocurrió con el oro y las joyas que enterró en la colina de Hobbiton, según he oído
2265;7;0;4;0;5;10;1;1;1;5;1;0;3;0;5;0;6;4;0;7;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;30;41;0;1;1;14;6.0;2;0.7317073170731707;0.35714285714285715;Frodo no respondió| la perspicacia de las hipótesis del granjero era desconcertante
2266;6;2;1;0;4;11;1;4;1;4;0;0;4;3;6;1;11;0;1;4;3;4;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;36;42;0;0;5;8;4.2105263157894735;1;0.8571428571428571;0.36363636363636365;Bien, señor Frodo, me alegro de que haya tenido el buen tino de volver a Los Gamos continuó Maggot
2267;2;0;3;0;3;10;0;1;1;1;1;0;2;2;4;0;7;0;1;1;6;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23;29;0;1;2;8;3.9285714285714284;2;0.7931034482758621;0.3333333333333333;Mi consejo es: ¡quédese ahí! Y no se mezcle con gente de otros lados
2268;3;0;0;0;1;5;0;2;1;1;0;0;1;1;1;0;2;0;0;2;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;15;0;0;1;7;4.0;1;0.8666666666666667;0.37142857142857144;Se hará de amigos en estos lugares
2269;4;1;2;0;1;8;0;3;0;2;1;0;4;1;3;0;7;0;0;3;10;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;33;0;0;1;9;4.615384615384615;1;0.7878787878787878;0.3561643835616438;Si algunos de esos sujetos negros vuelve a buscarlo, se las verá conmigo
2270;9;1;2;0;5;7;0;0;2;2;0;0;2;2;2;0;7;0;4;4;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;29;1;0;2;10;4.0;1;1.1379310344827587;0.4125;Diré que usted ha muerto, o que ha abandonado la Comarca, o lo que usted quiera
2271;4;6;1;0;4;16;0;0;0;2;0;0;5;1;3;1;7;2;2;5;9;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;44;0;0;2;8;4.0;2;0.7954545454545454;0.35;Lo que será bastante cierto, pues lo más probable es que deseen saber del señor Bilbo y no de usted
2272;6;0;1;0;5;6;1;1;0;5;3;0;6;2;4;0;11;0;1;5;6;3;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;42;0;0;2;8;4.5625;2;0.7380952380952381;0.34831460674157305;Quizás esté en lo cierto dijo Frodo, evitando los ojos del granjero y mirando las llamas
2273;3;1;0;0;0;4;0;2;0;1;0;0;1;2;2;0;3;1;0;1;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;17;0;0;1;14;7.25;1;0.7058823529411765;0.36363636363636365;Maggot lo observó pensativamente
2274;2;0;0;0;3;6;0;0;0;4;1;0;0;0;1;0;3;2;1;1;5;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;17;0;0;1;7;4.375;0;1.0588235294117647;0.4186046511627907;Veo que tiene usted sus propias ideas dijo
2275;13;0;4;0;8;14;0;1;0;11;1;0;5;5;10;0;10;3;2;5;11;6;9;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;66;0;0;1;10;4.064516129032258;2;0.8939393939393939;0.37579617834394907;Es claro como el agua que ni usted ni el jinete vinieron en la misma tarde por casualidad y quizá mis noticias no son muy nuevas para usted, después de todo
2276;7;0;3;0;6;15;0;3;0;3;0;0;2;2;3;0;8;4;4;6;2;3;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;39;1;0;1;10;4.05;1;1.0512820512820513;0.40594059405940597;No le pido que me diga algo que quiera guardar en secreto, pero me doy cuenta de que está preocupado
2277;11;1;2;0;1;10;1;2;0;4;0;0;8;3;7;0;3;2;2;3;6;1;3;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;43;0;0;2;9;3.9473684210526314;2;0.7674418604651163;0.35106382978723405;Tal vez piensa que no le será muy fácil llegar a Balsadera sin que le pongan las manos encima
2278;7;0;1;0;5;13;1;1;0;4;1;0;3;3;11;0;15;2;3;4;12;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;46;53;0;0;2;13;4.761904761904762;2;0.8679245283018868;0.3770491803278688; Así es dijo Frodo, pero tenemos que intentarlo y no lo conseguiremos si nos quedamos aquí sentados pensando en el asunto
2279;3;1;0;0;1;4;0;0;0;1;0;0;0;2;0;0;2;2;1;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;14;0;0;1;7;4.666666666666667;1;0.9285714285714286;0.38235294117647056;Así pues, temo que debamos partir
2280;18;1;3;0;5;9;0;4;2;6;1;0;3;4;5;1;9;2;1;13;10;6;7;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;51;64;0;0;3;12;5.130434782608695;2;0.796875;0.3617021276595745;¡Muchas gracias por su amabilidad! Usted y sus perros me han aterrorizado durante casi treinta años, granjero Maggot, aunque se ría al oírlo
2281;7;1;0;0;2;8;0;1;2;4;0;0;2;3;6;0;6;4;1;6;2;6;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;37;0;0;1;8;4.533333333333333;1;0.8108108108108109;0.3614457831325301;Lástima, pues he perdido un buen amigo y ahora lamento tener que partir tan pronto
2282;6;0;1;0;1;4;0;0;0;2;0;0;2;2;1;1;1;1;1;1;2;1;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;17;0;0;1;8;4.111111111111111;2;1.1176470588235294;0.41304347826086957;Quizá vuelva un día, si me acompaña la suerte
2283;1;2;1;0;2;3;0;2;0;4;1;0;0;1;1;0;3;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;14;0;0;2;8;5.2;1;0.8571428571428571;0.3870967741935484;Será bien recibido dijo Maggot
2284;9;0;5;0;3;13;0;1;1;1;0;0;4;4;7;0;15;4;1;5;9;4;4;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;52;0;0;1;12;4.173913043478261;2;0.8461538461538461;0.3697478991596639;Ya está anocheciendo y cenaremos de un momento a otro, pues por lo general nos vamos a acostar poco después que el sol
2285;6;1;4;0;5;10;0;1;0;6;0;0;2;4;7;1;14;2;2;7;13;5;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;42;57;0;1;2;11;5.0;1;0.7368421052631579;0.35;Si usted y el señor Peregrin y todos quisiesen quedarse a tomar un bocado con nosotros, nos sentiríamos muy complacidos
2286;1;1;0;0;2;0;1;0;0;2;1;0;0;1;2;0;6;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14;0;0;2;9;6.5;1;0.7142857142857143;0.3333333333333333;¡Nosotros también! dijo Frodo
2287;2;0;0;0;1;6;0;1;0;2;0;0;0;1;2;0;2;2;1;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;15;0;0;1;7;4.833333333333333;0;0.9333333333333333;0.4;Pero tenemos que partir en seguida
2288;15;2;4;0;5;10;0;0;0;2;0;0;4;0;2;1;3;2;2;7;6;2;4;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;40;0;0;2;9;4.222222222222222;3;0.925;0.39361702127659576;Iba a decir que después de cenar sacaré una pequeña carreta y los llevaré a todos a Balsadera
2289;10;1;2;0;2;3;1;1;0;6;0;0;3;2;3;0;1;0;1;3;3;5;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;30;0;0;1;12;5.6;3;0.8666666666666667;0.3939393939393939;Les evitaré una larga caminata y quizá también otras dificultades
2290;9;0;3;0;4;3;1;1;0;8;0;0;2;1;3;0;4;5;0;3;1;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;26;29;0;0;3;11;5.090909090909091;2;0.896551724137931;0.3880597014925373;Frodo aceptó agradecido la invitación, para alivio de Pippin y Sam
2291;9;2;3;0;4;7;0;0;1;3;0;0;8;0;3;0;5;0;0;1;7;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;26;34;0;0;1;9;4.0;1;0.7647058823529411;0.3466666666666667;El sol se había escondido ya tras las colinas del oeste y la luz declinaba
2292;11;0;2;0;4;12;0;4;2;5;2;0;3;2;7;0;7;1;0;7;9;2;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;48;0;0;2;11;4.2;0;0.75;0.34615384615384615;Aparecieron dos de los hijos de Maggot y las tres hijas y sirvieron una cena generosa en la mesa grande
2293;7;0;3;0;1;5;2;1;0;4;0;0;4;1;4;0;4;0;0;2;1;0;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;1;10;4.6;0;1.0;0.4107142857142857;La cocina fue iluminada con velas y reavivaron el fuego
